x[ft],Altitude[ft],Velocity[ft/s],gamma,W,V_stall,CL,K,T_A,fuel_burn
211406.89858892182,28964.167314936938,828.8773516064539,0.12485280648316126,387451.66090884665,406.0882232350602,0.3360379134443372,0.9674570807533562,78826.88899412373,11.926821764094964
212263.6902260071,29071.69948206188,829.1438502648751,0.12485280648316126,387439.24007502315,406.87812081996157,0.3371296439326617,0.9678045064651399,78767.90601584944,11.922281367776025
213120.4818630924,29179.23164918682,829.4013986265538,0.12485280648316126,387426.8279231186,407.67028709469224,0.33823350597066604,0.9681524330700565,78709.0802211779,11.917684544692772
213977.27350017772,29286.76381631176,829.6501736261067,0.12485280648316126,387414.4243720491,408.46473062033596,0.33934944595295974,0.9685010618352977,78650.4072697703,11.913034810555224
214834.065137263,29394.2959834367,829.8903472847275,0.12485280648316126,387402.02934007504,409.2614599978529,0.34047741398558184,0.9688505894750546,78591.88297356166,11.908335591345784
215690.8567743483,29501.82815056164,830.1220879982181,0.12485280648316126,387389.642744809,410.0604838683075,0.3416173628388562,0.9692012090790818,78533.50327148972,11.903590242401306
216547.64841143362,29609.36031768658,830.3455602314687,0.12485280648316126,387377.26450322376,410.86181091309555,0.34276924819907645,0.9695531099606265,78475.26423161736,11.898802044579337
217404.4400485189,29716.89248481152,830.5609245306804,0.12485280648316126,387364.89453166,411.66544985417613,0.3439330286639696,0.969906477718011,78417.16204793866,11.893974204987332
218261.2316856042,29824.42465193646,830.7683219329213,0.12485280648316126,387352.53274583345,412.471409454301,0.3451086787032474,0.97026148375844,78359.19329955529,11.889109634416036
219118.02332268952,29931.9568190614,830.9679366356592,0.12485280648316126,387340.17906084185,413.2796985172479,0.34629613664224584,0.9706183276711734,78301.3538939583,11.884211844886506
219974.8149597748,30039.48898618634,831.1599022092357,0.12485280648316126,387327.83339117176,414.0903258880543,0.3474953824678843,0.9709771739330131,78243.64064268714,11.87928360754629
220831.6065968601,30147.02115331128,831.3443640116974,0.12485280648316126,387315.49565070507,414.9033004532534,0.34870638610956406,0.9713381941134227,78186.05020783356,11.874327846851012
221688.39823394542,30254.553320436222,831.5214638629366,0.12485280648316126,387303.16575272515,415.7186311411102,0.3499291201432391,0.971701556567304,78128.57935789635,11.86934742159602
222545.1898710307,30362.085487561162,831.6913472911754,0.12485280648316126,387290.8436099227,416.53632692186045,0.35116355368529023,0.9720674313664885,78071.22484506803,11.864345228787272
223401.981508116,30469.617654686102,831.8541272830739,0.12485280648316126,387278.5291344015,417.3563968079497,0.3524096830191508,0.9724359658937756,78013.98400551768,11.859323687015415
224258.77314520132,30577.149821811043,832.009957005788,0.12485280648316126,387266.22223768395,418.17884985427474,0.35366747020048833,0.9728073339315566,77956.85354867045,11.85428577433858
225115.56478228662,30684.681988935983,832.1589572260108,0.12485280648316126,387253.9228307159,419.00369515842635,0.3549369043650606,0.9731816867496167,77899.83076151059,11.849233993359755
225972.35641937194,30792.214156060923,832.3012526902321,0.12485280648316126,387241.6308238719,419.83094186093325,0.3562179710242891,0.9735591776803674,77842.91290204819,11.844170890660452
226829.14805645723,30899.746323185864,832.4369649528376,0.12485280648316126,387229.3461269597,420.6605991455074,0.35751065813892297,0.9739399573190746,77786.09731671301,11.839098954936887
227685.93969354255,31007.278490310804,832.566212243674,0.12485280648316126,387217.068649225,421.4926762392917,0.358814956252129,0.9743241734706705,77729.3814407995,11.834020615555739
228542.73133062784,31114.810657435744,832.6891103626517,0.12485280648316126,387204.79829935514,422.32718241310863,0.36013085773823467,0.9747119717876018,77672.76278211684,11.828938255698702
229399.52296771313,31222.342824560685,832.8057714727851,0.12485280648316126,387192.5349854836,423.1641269817096,0.36145835786093383,0.9751034949899845,77616.23893926328,11.823854195618628
230256.31460479845,31329.874991685625,832.9163050932289,0.12485280648316126,387180.2786151936,424.0035193040272,0.362797453938624,0.9754988835674958,77559.80758380346,11.818770707164152
231113.10624188374,31437.407158810565,833.0208178749106,0.12485280648316126,387168.0290955216,424.84536878342897,0.3641481455572261,0.9758982756595859,77503.46646253722,11.81369001098396
231969.89787896903,31544.939325935506,833.1194294172485,0.12485280648316126,387155.78633296076,425.6896848679711,0.3655104207133,0.9763018177484698,77447.2131384315,11.80861450110065
232826.68951605435,31652.471493060446,833.2122095650013,0.12485280648316126,387143.55023346405,426.5364770506559,0.3668843108034166,0.9767096224191935,77391.04601133316,11.803545856413006
233683.48115313964,31760.003660185386,833.2992761927754,0.12485280648316126,387131.32070244726,427.3857548696893,0.3682698049710446,0.9771218343055158,77334.96272254342,11.798486427364793
234540.27279022493,31867.535827310327,833.3807239381315,0.12485280648316126,387119.09764479176,428.237527908741,0.36966691253566625,0.9775385820762459,77278.9613157737,11.793438225862133
235397.06442731025,31975.067994435267,833.4566447781422,0.12485280648316126,387106.88096484693,429.0918057972047,0.37107564502688095,0.9779599923317565,77223.03990025014,11.788403217435345
236253.85606439554,32082.600161560207,833.5271300569025,0.12485280648316126,387094.6705664328,429.94859821046265,0.3724960143973647,0.9783861909971386,77167.19661683532,11.783383350244684
237110.64770148083,32190.132328685148,833.5922683498084,0.12485280648316126,387082.46635284205,430.80791487014864,0.373928034931173,0.9788173019069064,77111.4296717167,11.778380525167451
237967.43933856615,32297.664495810088,833.6521462679291,0.12485280648316126,387070.26822684205,431.66976554441567,0.37537172254815476,0.9792534473715985,77055.73732241384,11.773396607493217
238824.23097565144,32405.196662935028,833.706847816747,0.12485280648316126,387058.07609067677,432.53416004820275,0.37682709539992854,0.9796947477683112,77000.11788722538,11.768433418172346
239681.02261273674,32512.72883005997,833.756455238918,0.12485280648316126,387045.8898460686,433.4011082435057,0.3782941731334284,0.980141322131957,76944.56973074557,11.763492746022882
240537.81424982205,32620.26099718491,833.8010483933537,0.12485280648316126,387033.70939421945,434.27062003964676,0.37977297747130495,0.9805932877579477,76889.09127305128,11.758576339255562
241394.60588690735,32727.79316430985,833.8407051197033,0.12485280648316126,387021.5346358127,435.14270539355016,0.381263531905165,0.9810507604692731,76833.68098302466,11.753685910907887
242251.39752399264,32835.32533143479,833.8755013013922,0.12485280648316126,387009.36547101376,436.0173743100152,0.3827658616588546,0.9815138546795409,76778.33737658542,11.74882314001047
243108.18916107796,32942.85749855973,833.9055108165985,0.12485280648316126,386997.20179947163,436.89463684199353,0.3842799937545908,0.9819826833796342,76723.05901675703,11.743989671167114
243964.98079816325,33050.38966568467,833.9308057791844,0.12485280648316126,386985.0435203195,437.7745030908672,0.3858059568127707,0.9824573583197816,76667.8445091136,11.739187118212705
244821.77243524854,33157.92183280961,833.9514563503261,0.12485280648316126,386972.89053217554,438.6569832067293,0.3873437812461946,0.9829379899008105,76612.69250414777,11.734417061816016
245678.56407233386,33265.45399993455,833.9675308941621,0.12485280648316126,386960.7427331435,439.5420873886657,0.3888934991384288,0.9834246872974,76557.60169414793,11.72968105192259
246535.35570941915,33372.98616705949,833.979096104625,0.12485280648316126,386948.60002081323,440.4298258850391,0.3904551441465614,0.9839175585614628,76502.57081057563,11.724980609781507
247392.14734650444,33480.51833418443,833.9862169049104,0.12485280648316126,386936.4622922609,441.32020899377443,0.3920287516156649,0.9844167105710927,76447.5986251075,11.720317226767357
248248.93898358976,33588.05050130937,833.9889566208997,0.12485280648316126,386924.3294440492,442.2132470626468,0.39361435843771636,0.9849222491645128,76392.68394632278,11.715692367049108
249105.73062067505,33695.58266843431,833.9873769908484,0.12485280648316126,386912.20137222746,443.10895048957,0.39521200306252036,0.985434279162748,76337.8256190362,11.711107467948942
249962.52225776037,33803.11483555925,833.981538145811,0.12485280648316126,386900.0779723314,444.00732972288927,0.3968217255369865,0.9859529043719247,76283.02252411947,11.706563939885218
250819.31389484566,33910.64700268419,833.9714987504705,0.12485280648316126,386887.959139383,444.90839526167275,0.39844356739231385,0.9864782276939682,76228.27357578819,11.702063168562198
251676.10553193095,34018.17916980913,833.957315972248,0.12485280648316126,386875.84476789023,445.81215765600814,0.4000775716933511,0.987010351120429,76173.57772164958,11.697606514742004
252532.89716901627,34125.71133693407,833.9390485446562,0.12485280648316126,386863.7347518465,446.71862750729855,0.40172378010825227,0.9875493778298908,76118.93389355656,11.693195357399516
253389.68880610156,34233.24350405901,833.9167430896318,0.12485280648316126,386851.62898473017,447.6278154685626,0.40338224610117573,0.9880954029014857,76064.34122474308,11.68883090212829
254246.48044318685,34340.775671183954,833.8904577984431,0.12485280648316126,386839.52735950355,448.53973224473367,0.4050530121624254,0.988648529429185,76009.79867276404,11.684514513406484
255103.27208027217,34448.307838308894,833.8602451792583,0.12485280648316126,386827.4297686125,449.4543885929651,0.4067361263986974,0.9892088568086586,75955.30529361781,11.680247472812319
255960.06371735747,34555.840005433834,833.8261543622142,0.12485280648316126,386815.3361039852,450.37179532293294,0.4084316403827332,0.9897764823123005,75900.86020462896,11.676031011586765
256816.85535444279,34663.372172558775,833.788234515613,0.12485280648316126,386803.2462570312,451.2919632971445,0.4101396058554446,0.9903515034277384,75846.46252983736,11.671866358677963
257673.64699152808,34770.904339683715,833.7465411343696,0.12485280648316126,386791.1601186403,452.214903431246,0.41186006850641604,0.9909340221668544,75792.11129997959,11.667754828886427
258530.43862861337,34878.436506808655,833.7011076131492,0.12485280648316126,386779.0775791812,453.1406266943346,0.41359309603945615,0.9915241256729977,75737.80590312187,11.663697425177814
259387.2302656987,34985.968673933596,833.6519858206851,0.12485280648316126,386766.9985285002,454.0691441092713,0.41533873820403355,0.9921219139246241,75683.54544067616,11.659695406754883
260244.02190278398,35093.500841058536,833.5992203661667,0.12485280648316126,386754.92285591975,455.00046675299524,0.4170970521512114,0.9927274821866463,75629.32913541104,11.655749929002408
261100.81353986927,35201.033008183476,833.542850185274,0.12485280648316126,386742.85045023676,455.93460575684196,0.41886810098922184,0.993340922091857,75575.15630591143,11.651862065934335
261957.6051769546,35308.56517530842,833.4829282366735,0.12485280648316126,386730.78119972104,456.8715723068625,0.42065193402101303,0.9939623351406434,75521.02605426351,11.648033085687514
262814.39681403985,35416.09734243336,833.4194893243641,0.12485280648316126,386718.71499211347,457.8113776441441,0.4224486190547073,0.9945918106788948,75466.93777564283,11.644264000825835
263671.18845112517,35523.6295095583,833.3525747707134,0.12485280648316126,386706.65171462414,458.7540330651353,0.4242582176754957,0.9952294428011631,75412.89076714688,11.640555913423237
264527.9800882105,35631.16167668324,833.2822240931365,0.12485280648316126,386694.59125393047,459.69954992197006,0.42608079361089257,0.995875324662619,75358.88435945848,11.636909898837672
265384.7717252958,35738.69384380818,833.2084758862355,0.12485280648316126,386682.53349617496,460.64793962279714,0.4279164118615595,0.9965295490935872,75304.91790266127,11.633327018177352
266241.5633623811,35846.22601093312,833.1313678323917,0.12485280648316126,386670.4783269632,461.5992136321095,0.4297651387082276,0.9971922086169199,75250.9907658723,11.629808318580718
267098.3549994664,35953.75817805806,833.0509367332066,0.12485280648316126,386658.4256313616,462.5533834710771,0.4316270416971797,0.9978633954795205,75197.10233655365,11.626354833784415
267955.1466365517,36061.290345183,832.9672185361453,0.12485280648316126,386646.3752938951,463.510460717881,0.43350218963031195,0.998543201680439,75143.25201990857,11.622967584621012
268811.938273637,36168.82251230794,832.9448632691168,0.12485280648316126,386634.32719854085,464.506478171109,0.4353906291453738,0.9991290472633518,75097.15551398003,11.62054905344654
269668.7299107223,36276.35467943288,833.2629013994215,0.12485280648316126,386622.2812283161,465.6969755364294,0.4372912399347203,0.9991771112997428,75092.13047094936,11.622992404859312
270525.5215478076,36383.88684655782,833.5779547435121,0.12485280648316126,386610.23726476956,466.8905126704961,0.4392033992791062,0.9992327076696517,75087.16606764776,11.625507221743081
271382.3131848929,36491.41901368276,833.8900626274101,0.12485280648316126,386598.19518906996,468.08709723398005,0.4411271406337596,0.9992958928289465,75082.26130558713,11.628094397905272
272239.1048219782,36598.9511808077,834.1992500250919,0.12485280648316126,386586.1548821835,469.2867369062795,0.44306251260749574,0.9993667131213437,75077.415421104,11.630754624852038
273095.8964590635,36706.48334793264,834.5055783467106,0.12485280648316126,386574.1162248737,470.4894393855633,0.4450095250962453,0.9994452397215533,75072.62708939484,11.633489100048171
273952.6880961488,36814.01551505758,834.8090615706868,0.12485280648316126,386562.0790977011,471.69521238881305,0.4469682383043305,0.9995315109721603,75067.89573768461,11.636298357671889
274809.4797332341,36921.54768218252,835.1097347713246,0.12485280648316126,386550.0433810227,472.90406365186743,0.44893869008100523,0.9996255795294643,75063.22047118668,11.63918322421439
275666.2713703194,37029.07984930746,835.4076254909306,0.12485280648316126,386538.00895499135,474.1160009294632,0.4509209263653407,0.9997274926947579,75058.60052070598,11.642144419445396
276523.0630074047,37136.6120164324,835.7027821512276,0.12485280648316126,386525.9756995554,475.33103199527994,0.45291497055052676,0.999837311890051,75054.03480208052,11.645182952461655
277379.85464449,37244.14418355734,835.9952385974849,0.12485280648316126,386513.9434944579,476.54916464198243,0.45492086160687406,0.9999550883597563,75049.52246655582,11.648299627631033
277547.905386327,37236.16157103969,800.7673663195225,-0.04746552530180738,386513.6849335683,478.05375127472644,0.4989634851542275,0.10750781427442438,75676.22941187516,1.2305950398318501
277715.95612816396,37228.17895852203,800.7122595292277,-0.04746552530180738,386513.4264014534,477.962218870758,0.4988410871211247,0.107491331284675,75677.34116818645,1.2303736365655498
277884.006870001,37220.19634600438,800.6570845139805,-0.04746552530180738,386513.1678980158,477.87070394021265,0.498718808721112,0.1074748835981988,75678.45471212991,1.2301526106899343
278052.0576118379,37212.21373348672,800.6018411557893,-0.04746552530180738,386512.9094231582,477.7792064797044,0.49859665004598597,0.10745847116959663,75679.5700476146,1.229931961612952
278220.10835367494,37204.23112096907,800.5465293395628,-0.04746552530180738,386512.65097678336,477.68772648584803,0.49847461118391967,0.10744209395365203,75680.68717849633,1.2297116887464221
278388.15909551195,37196.24850845141,800.4911337380993,-0.04746552530180738,386512.392558794,477.5962639552593,0.49835271116393925,0.10742575065215831,75681.80641604558,1.2294917681369635
278556.2098373489,37188.26589593376,800.4356846490593,-0.04746552530180738,386512.1341690931,477.5048188845549,0.4982309122034366,0.10740944372468754,75682.92714965626,1.229272245909387
278724.2605791859,37180.2832834161,800.3801819532343,-0.04746552530180738,386511.87580758356,477.4133912703512,0.49810921440562783,0.10739317312557936,75684.04938294181,1.2290531214597662
278892.3113210229,37172.30067089845,800.3245951232683,-0.04746552530180738,386511.6174741684,477.32198110926646,0.4979876557155368,0.10737693630444356,75685.17373469844,1.2288343474943677
279060.3620628599,37164.31805838079,800.2689240387189,-0.04746552530180738,386511.3591687508,477.230588397919,0.49786623621803366,0.10736073321527058,75686.30020926005,1.228615923421451
279228.4128046969,37156.33544586314,800.2131989943409,-0.04746552530180738,386511.1008912339,477.139213132928,0.4977449181605715,0.10734456631734443,75687.42819518832,1.2283978953386547
279396.46354653384,37148.35283334548,800.15740466408,-0.04746552530180738,386510.84264152095,477.0478553109134,0.4976237205607551,0.10732843431214485,75688.55800410565,1.2281802392984509
279564.51428837085,37140.37022082783,800.101540929961,-0.04746552530180738,386510.5844195153,476.956514928496,0.4975026435102689,0.10731233715376337,75689.68963996986,1.2279629547035087
279732.56503020786,37132.38760831017,800.045607674993,-0.04746552530180738,386510.3262251203,476.865191982297,0.49738168709956576,0.10729627479631487,75690.82310672432,1.2277460409574097
279900.6157720448,37124.404995792516,799.9896047770573,-0.04746552530180738,386510.06805823947,476.77388646893877,0.49726085142546683,0.10728024719343492,75691.95840842187,1.2275294974552744
280068.6665138818,37116.42238327486,799.9335321241031,-0.04746552530180738,386509.8099187764,476.6825983850439,0.49714013657226735,0.10726425429953011,75693.0955489168,1.2273133236070668
280236.7172557188,37108.439770757206,799.8773895873759,-0.04746552530180738,386509.5518066347,476.591327727236,0.49701954264501946,0.10724829606757344,75694.23453240773,1.2270975187965252
280404.7679975558,37100.45715823955,799.8211770565249,-0.04746552530180738,386509.2937217181,476.5000744921393,0.4968990697258928,0.10723237245199681,75695.37536272552,1.2268820824350282
280572.8187393928,37092.474545721896,799.7648944042559,-0.04746552530180738,386509.0356639303,476.4088386763788,0.4967787179181055,0.10721648340577693,75696.51804405052,1.2266670139073481
280740.86948122975,37084.49193320424,799.7085415133699,-0.04746552530180738,386508.7776331752,476.3176202765802,0.49665848731232326,0.10720062888266549,75697.66258036383,1.2264523126131557
280908.92022306676,37076.509320686586,799.6521182671536,-0.04746552530180738,386508.5196293567,476.22641928936997,0.4965383779986041,0.10718480883639477,75698.80897564221,1.2262379779522465
281076.9709649037,37068.52670816893,799.5956245424399,-0.04746552530180738,386508.26165237883,476.13523571137523,0.4964183900750154,0.1071690232201078,75699.95723399923,1.226024009313924
281245.0217067407,37060.544095651276,799.539060220728,-0.04746552530180738,386508.0037021457,476.044069539224,0.4962985236338226,0.10715327198727327,75701.10735945938,1.2258104060940391
281413.07244857773,37052.56148313362,799.4824251790521,-0.04746552530180738,386507.74577856145,475.9529207695445,0.4961787787728281,0.10713755509093315,75702.25935614352,1.225597167680984
281581.1231904147,37044.578870615966,799.4257192990459,-0.04746552530180738,386507.4878815303,475.8617893989663,0.49605915558411945,0.10712187248445001,75703.41322808476,1.2253842934695993
281749.1739322517,37036.59625809831,799.3689424606837,-0.04746552530180738,386507.2300109566,475.77067542411953,0.49593965416183894,0.10710622412099063,75704.56897935565,1.2251717828515698
281917.22467408865,37028.613645580655,799.3120945384721,-0.04746552530180738,386506.97216674464,475.6795788416346,0.4958202746069069,0.107090609953212,75705.72661414584,1.224959635209584
282085.27541592566,37020.631033063,799.2551754208737,-0.04746552530180738,386506.71434879897,475.58849964814334,0.4957010170029254,0.10707502993486252,75706.8861363665,1.2247478499471145
282253.32615776267,37012.648420545345,799.1981849725839,-0.04746552530180738,386506.4565570241,475.4974378402779,0.49558188146297444,0.10705948401767267,75708.04755041876,1.2245364264305951
282421.3768995996,37004.66580802769,799.1411230873871,-0.04746552530180738,386506.1987913246,475.4063934146709,0.4954628680640481,0.10704397215571046,75709.21086011677,1.2243253640704166
282589.42764143663,36996.683195510035,799.0839896347225,-0.04746552530180738,386505.9410516053,475.3153663679561,0.49534397691333215,0.10702849430097815,75710.37606977674,1.2241146622390509
282757.4783832736,36988.70058299238,799.0267844933984,-0.04746552530180738,386505.68333777075,475.2243566967679,0.49522520810638715,0.10701305040619111,75711.54318352969,1.2239043203227151
282925.5291251106,36980.717970474725,798.9695075426035,-0.04746552530180738,386505.42564972595,475.13336439774133,0.4951065617382989,0.10699764042403549,75712.71220550477,1.2236943377075817
283093.5798669476,36972.73535795707,798.9121586591507,-0.04746552530180738,386505.16798737575,475.0423894675123,0.4949880379070961,0.10698226430694242,75713.88313988544,1.2234847137755709
283261.63060878456,36964.752745439415,798.8547377258028,-0.04746552530180738,386504.9103506252,474.95143190271705,0.49486963670342976,0.10696692200777308,75715.05599073952,1.2232754479170898
283429.68135062157,36956.77013292176,798.7972446143509,-0.04746552530180738,386504.6527393794,474.8604916999929,0.4947513582315453,0.10695161347842434,75716.23076236488,1.223066539505123
283597.7320924585,36948.787520404105,798.7396792056971,-0.04746552530180738,386504.3951535434,474.7695688559781,0.49463320258439664,0.10693633867148426,75717.40745887911,1.2228579879259898
283765.78283429553,36940.80490788645,798.6820413795398,-0.04746552530180738,386504.1375930225,474.67866336731095,0.49451516985642785,0.10692109753938062,75718.58608443032,1.2226497925635307
283933.83357613254,36932.822295368795,798.6243309988229,-0.04746552530180738,386503.880057722,474.587775230631,0.4943972601628286,0.10690589003310016,75719.76664351522,1.2224419527753196
284101.8843179695,36924.83968285114,798.5665479635983,-0.04746552530180738,386503.6225475473,474.4969044425782,0.49427947357283786,0.10689071610662777,75720.94913987747,1.2222344679751078
284269.9350598065,36916.857070333484,798.5086921307412,-0.04746552530180738,386503.3650624038,474.4060509997935,0.4941618102091533,0.10687557571032853,75722.13357815004,1.2220273375099262
284437.9858016435,36908.87445781583,798.4507633929375,-0.04746552530180738,386503.10760219704,474.3152148989183,0.4940442701501396,0.10686046879745865,75723.319962239,1.2218205607809882
284606.03654348047,36900.891845298174,798.3927616161966,-0.04746552530180738,386502.85016683274,474.224396136595,0.4939268535071804,0.10684539531901449,75724.50829660251,1.2216141371480518
284774.0872853175,36892.90923278052,798.334686682829,-0.04746552530180738,386502.5927562165,474.1335947094664,0.4938095603714849,0.10683035522727478,75725.69858537105,1.2214080659951851
284942.13802715443,36884.926620262864,798.2765384570663,-0.04746552530180738,386502.3353702541,474.0428106141764,0.49369239085662864,0.10681534847296709,75726.89083305163,1.221202346678171
285110.18876899144,36876.94400774521,798.2183168244405,-0.04746552530180738,386502.07800885144,473.9520438473693,0.4935753450498363,0.10680037500851347,75728.08504372071,1.220996978584742
285278.23951082845,36868.961395227554,798.1600216649738,-0.04746552530180738,386501.82067191444,473.8612944056901,0.49345842304515325,0.10678543478582053,75729.28122157369,1.2207919610935674
285446.2902526654,36860.9787827099,798.1016528471948,-0.04746552530180738,386501.5633593491,473.770562285785,0.49334162495083966,0.10677052775578526,75730.47937104786,1.2205872935650943
285614.3409945024,36852.996170192244,798.0432102477333,-0.04746552530180738,386501.30607106147,473.67984748430007,0.4932249508651357,0.10675565386991161,75731.67949642047,1.2203829753715347
285782.39173633937,36845.01355767459,797.9846937561941,-0.04746552530180738,386501.0488069577,473.58914999788306,0.4931084008702505,0.1067408130807113,75732.88160170827,1.220179005904296
285950.4424781764,36837.030945156934,797.9261032237799,-0.04746552530180738,386500.79156694416,473.4984698231815,0.4929919750958579,0.10672600533746757,75734.0856917231,1.2199753844954253
286118.4932200134,36829.04833263928,797.8674385272658,-0.04746552530180738,386500.53435092705,473.4078069568444,0.49287567364002177,0.1067112305915099,75735.29177075787,1.2197721105154362
286286.54396185034,36821.06572012162,797.8086995845033,-0.04746552530180738,386500.27715881285,473.31716139552134,0.49275949655006823,0.1066964887974941,75736.49984226665,1.2195691833969955
286454.59470368735,36813.08310760397,797.7498862026443,-0.04746552530180738,386500.01999050804,473.22653313586204,0.49264344401008386,0.10668177990088382,75737.7099119864,1.2193666024028982
286622.6454455243,36805.10049508631,797.6909983208525,-0.04746552530180738,386499.7628459191,473.1359221745176,0.492527516041086,0.10666710385796759,75738.92198294483,1.219164366997092
286790.6961873613,36797.11788256866,797.6320357619497,-0.04746552530180738,386499.5057249528,473.04532850813956,0.49241171280779183,0.1066524606153763,75740.13606056976,1.2189624764650513
286958.7469291983,36789.135270051,797.5729984224865,-0.04746552530180738,386499.24862751574,472.95475213338034,0.4922960343838654,0.10663785012575902,75741.35214877798,1.2187609302042937
287126.7976710353,36781.15265753335,797.5138839249573,-0.04746552530180738,386498.9915535148,472.86419304689275,0.4921804836498289,0.10662327215411228,75742.5702983615,1.2185597241370416
287294.8484128723,36773.17004501569,797.4546987986511,-0.04746552530180738,386498.7345028568,472.7736512453306,0.49206505249265114,0.10660872720010424,75743.79037654499,1.2183588677940003
287462.8991547093,36765.18743249804,797.3954361958944,-0.04746552530180738,386498.4774754487,472.6831267253482,0.4919497493102881,0.10659421465985411,75745.0125262678,1.2181583502659452
287630.94989654626,36757.20481998038,797.3360983635266,-0.04746552530180738,386498.22047119756,472.59261948360097,0.49183457127554264,0.10657973467963905,75746.23670302905,1.217958174538884
287799.00063838327,36749.22220746273,797.2766852301293,-0.04746552530180738,386497.96349001053,472.50212951674456,0.491719518422661,0.10656528721443745,75747.46291011306,1.2177583400559675
287967.0513802202,36741.23959494507,797.2171965254465,-0.04746552530180738,386497.7065317948,472.4116568214357,0.49160459103116544,0.10655087220275922,75748.69115491492,1.2175588459559872
288135.10212205723,36733.25698242742,797.1576395075198,-0.04746552530180738,386497.44959645765,472.32120139433175,0.49148978009728594,0.10653649020423277,75749.92128931549,1.217359702873821
288303.15286389424,36725.27436990976,797.0979953101725,-0.04746552530180738,386497.1926839064,472.23076323209057,0.4913751088318467,0.10652213962284333,75751.15370486834,1.2171608815482604
288471.2036057312,36717.29175739211,797.0382748884757,-0.04746552530180738,386496.93579404854,472.14034233137096,0.49126056366993825,0.10650782132310102,75752.38817718704,1.2169623982603088
288639.2543475682,36709.30914487445,796.9784841597076,-0.04746552530180738,386496.6789267916,472.04993868883224,0.4911461372644968,0.1064935357538769,75753.62458573049,1.2167642615930139
288807.30508940516,36701.3265323568,796.9186160158337,-0.04746552530180738,386496.42208204314,471.9595523011348,0.4910318383245985,0.10647928228911478,75754.86307927608,1.2165664602412636
288975.35583124217,36693.34391983914,796.8586716134936,-0.04746552530180738,386496.16525971086,471.8691831649394,0.4909176653707286,0.10646506098468791,75756.1036357617,1.2163689955186594
289143.4065730792,36685.36130732149,796.7986507963707,-0.04746552530180738,386495.90845970256,471.77883127690774,0.4908036185418588,0.10645087178806002,75757.34626027779,1.2161718667334729
289311.45731491613,36677.37869480383,796.7385533426193,-0.04746552530180738,386495.6516819261,471.68849663370185,0.4906896980576628,0.1064367146412206,75758.5909592798,1.2159750730933148
289479.50805675314,36669.39608228618,796.6783791604532,-0.04746552530180738,386495.39492628933,471.59817923198517,0.4905759039775764,0.10642258949682987,75759.8377365374,1.2157786140036697
289647.5587985901,36661.41346976852,796.6181281707635,-0.04746552530180738,386495.13819270034,471.50787906842123,0.4904622363454617,0.1064084963085297,75761.08659556285,1.2155824888886748
289815.6095404271,36653.43085725087,796.5578002467973,-0.04746552530180738,386494.88148106716,471.4175961396745,0.49034869526388686,0.10639443502596563,75762.33754086148,1.2153866970990892
289983.6602822641,36645.44824473321,796.4973952704148,-0.04746552530180738,386494.624791298,471.32733044241013,0.49023528082482865,0.10638040559942967,75763.59057676645,1.2151912379981469
290151.71102410107,36637.46563221556,796.4369130957797,-0.04746552530180738,386494.36812330113,471.237081973294,0.490121993154371,0.1063664079768624,75764.84570819206,1.2149961109061562
290319.7617659381,36629.4830196979,796.3763536064284,-0.04746552530180738,386494.11147698486,471.14685072899283,0.4900088323424495,0.1063524421085643,75766.10293944993,1.214801315187574
290487.81250777503,36621.50040718025,796.3157166690323,-0.04746552530180738,386493.85485225765,471.0566367061737,0.4898957984997712,0.10633850794337896,75767.36227520814,1.2146068501804608
290655.86324961204,36613.51779466259,796.2550021623088,-0.04746552530180738,386493.598249028,470.966439901505,0.48978289172223305,0.106324605431079,75768.62371989136,1.2144127152405797
290823.91399144905,36605.53518214494,796.194209943503,-0.04746552530180738,386493.3416672044,470.876260311655,0.48967011213216,0.10631073451959881,75769.887278377,1.2142189096902734
290991.964733286,36597.55256962728,796.133339893412,-0.04746552530180738,386493.08510669565,470.7860979332937,0.4895574598229156,0.10629689515875294,75771.15295505979,1.2140254328871425
291160.015475123,36589.56995710963,796.0723918873103,-0.04746552530180738,386492.8285674104,470.6959527630909,0.4894449348946736,0.1062830872978339,75772.42075445579,1.2138322841796827
291328.06621695997,36581.58734459197,796.011365791782,-0.04746552530180738,386492.5720492576,470.60582479771745,0.48933253745830996,0.10626931088535084,75773.69068126843,1.2136394629024636
291496.116958797,36573.60473207432,795.950261480782,-0.04746552530180738,386492.315552146,470.51571403384514,0.48922026761564974,0.10625556587035678,75774.96274005462,1.2134469684006277
291664.167700634,36565.62211955666,795.8890788156795,-0.04746552530180738,386492.05907598475,470.42562046814623,0.48910812548400456,0.10624185220079851,75776.23693564002,1.2132547999994452
291832.21844247094,36557.639507039006,795.8278176742733,-0.04746552530180738,386491.80262068287,470.33554409729373,0.4889961111605028,0.1062281698259149,75777.513272515,1.2130629570485678
292000.26918430795,36549.65689452135,795.7664779298971,-0.04746552530180738,386491.5461861495,470.2454849179614,0.48888422474778026,0.10621451869450937,75778.79175526959,1.2128714388901531
292168.31992614496,36541.674282003696,795.7050594513264,-0.04746552530180738,386491.289772294,470.15544292682347,0.4887724663540897,0.10620089875494337,75780.07238859555,1.21268024485874
292336.3706679819,36533.69166948604,795.643562101675,-0.04746552530180738,386491.0333790256,470.0654181205557,0.48866083609465494,0.10618730995504401,75781.35517730963,1.2124893742795553
